cell_index,cell_id,annotation,x,y,time,embedding_index
3991,214_106,Cavity,106,-214,1,78
3992,214_107,Cavity,107,-214,1,78
3993,214_108,Neural crest,108,-214,1,62
3994,214_109,Neural crest,109,-214,1,62
3995,214_110,Neural crest,110,-214,1,63
3996,214_111,Neural crest,111,-214,1,62
3997,214_112,Neural crest,112,-214,1,61
3998,214_113,Neural crest,113,-214,1,62
3999,214_114,Neural crest,114,-214,1,62
4000,214_115,Neural crest,115,-214,1,62
4001,214_116,Neural crest,116,-214,1,62
4002,214_117,Notochord,117,-214,1,56
4003,214_118,Notochord,118,-214,1,63
4004,214_119,Notochord,119,-214,1,21
4005,214_120,Notochord,120,-214,1,21
4006,214_121,Notochord,121,-214,1,21
4007,214_122,Notochord,122,-214,1,21
4008,214_123,Notochord,123,-214,1,39
4009,214_124,Brain,124,-214,1,21
4010,214_125,Brain,125,-214,1,21
4011,214_126,Brain,126,-214,1,21
4012,214_127,Brain,127,-214,1,51
4013,214_128,Brain,128,-214,1,19
4014,214_129,Brain,129,-214,1,19
4015,214_130,Brain,130,-214,1,19
4016,214_131,Brain,131,-214,1,19
4017,214_132,Brain,132,-214,1,19
4018,214_133,Brain,133,-214,1,19
4019,214_134,Brain,134,-214,1,16
4020,214_135,Brain,135,-214,1,16
4021,214_136,Brain,136,-214,1,16
4022,214_137,Brain,137,-214,1,17
4023,214_138,Brain,138,-214,1,17
4024,214_139,Brain,139,-214,1,16
4025,214_140,Brain,140,-214,1,17
4026,214_141,Brain,141,-214,1,17
4027,214_142,Brain,142,-214,1,16
4028,214_143,Brain,143,-214,1,16
4029,214_144,Brain,144,-214,1,16
4030,214_145,Brain,145,-214,1,16
4031,214_146,Brain,146,-214,1,17
4032,214_147,Brain,147,-214,1,3
4033,214_148,Brain,148,-214,1,4
4034,214_149,Brain,149,-214,1,41
4035,214_150,Cavity,150,-214,1,44
4036,214_77,Cavity,77,-214,1,42
4037,214_78,Brain,78,-214,1,8
